Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Sub Category,Product Name,Quantity,Sales,Cost,Profit,Discount,Month,Year,Profit Margin %
ORD10756,23-12-2025,C1068,Customer 158,South,Kerala,Furniture,Table,Table,9,29962.97,17809.14,12153.83,0,December,2025,40.56%
ORD10757,11-08-2025,C1233,Customer 233,East,West Bengal,Furniture,Table,Table,5,844.13,712.16,131.97,5,August,2025,15.63%
ORD10758,03-12-2025,C1099,Customer 13,West,Maharashtra,Technology,Laptop,Laptop,8,10465.37,7309.66,3155.71,10,December,2025,30.15%
ORD10759,29-11-2025,C1035,Customer 156,East,West Bengal,Office Supplies,Pen,Pen,9,30095.37,26567.73,3527.64,0,November,2025,11.72%
ORD10760,19-05-2025,C1174,Customer 291,South,Karnataka,Furniture,Chair,Chair,9,34001.37,27104.2,6897.17,5,May,2025,20.28%
ORD10761,24-10-2025,C1262,Customer 166,East,West Bengal,Office Supplies,Paper,Paper,6,11920.37,10035.73,1884.64,15,October,2025,15.81%
ORD10762,11-08-2025,C1269,Customer 299,East,Odisha,Technology,Mouse,Mouse,2,15082.05,8549.93,6532.12,10,August,2025,43.31%
ORD10763,16-12-2025,C1233,Customer 38,North,Delhi,Furniture,Chair,Chair,4,48708.97,43647.6,5061.37,20,December,2025,10.39%
ORD10764,01-09-2025,C1079,Customer 39,East,Odisha,Office Supplies,Binder,Binder,2,24254.03,13738.89,10515.14,20,September,2025,43.35%
ORD10765,07-10-2025,C1143,Customer 90,East,West Bengal,Furniture,Table,Table,7,15478.79,11688.77,3790.02,5,October,2025,24.49%
ORD10766,17-07-2025,C1158,Customer 185,North,Punjab,Furniture,Table,Table,8,13877.51,11086.94,2790.57,10,July,2025,20.11%
ORD10767,02-04-2025,C1168,Customer 98,South,Tamil Nadu,Technology,Laptop,Laptop,9,21490.54,14449.89,7040.65,5,April,2025,32.76%
ORD10768,11-12-2025,C1013,Customer 187,East,West Bengal,Furniture,Chair,Chair,3,45069.62,23064.75,22004.87,10,December,2025,48.82%
ORD10769,10-01-2025,C1177,Customer 170,East,Odisha,Technology,Mouse,Mouse,4,14904.36,8269.59,6634.77,0,January,2025,44.52%
ORD10770,18-01-2025,C1175,Customer 4,North,Punjab,Technology,Keyboard,Keyboard,10,34082.15,28937.53,5144.62,0,January,2025,15.09%
ORD10771,25-09-2025,C1107,Customer 152,West,Maharashtra,Office Supplies,Paper,Paper,5,29051.33,19759.5,9291.83,10,September,2025,31.98%
ORD10772,01-03-2025,C1073,Customer 264,North,Delhi,Furniture,Chair,Chair,2,23295.6,19481.73,3813.87,20,March,2025,16.37%
ORD10773,02-04-2025,C1133,Customer 62,West,Maharashtra,Furniture,Table,Table,7,33684.67,25340.42,8344.25,5,April,2025,24.77%
ORD10774,01-03-2025,C1236,Customer 32,North,Delhi,Office Supplies,Binder,Binder,10,38908.34,28193.35,10714.99,15,March,2025,27.54%
ORD10775,13-01-2025,C1169,Customer 225,North,Punjab,Furniture,Table,Table,6,33690.15,23545.23,10144.92,10,January,2025,30.11%
ORD10776,17-01-2025,C1144,Customer 52,East,West Bengal,Office Supplies,Paper,Paper,2,39252.17,32664.27,6587.9,15,January,2025,16.78%
ORD10777,14-05-2025,C1215,Customer 14,East,West Bengal,Office Supplies,Binder,Binder,9,37623.44,23303.2,14320.24,10,May,2025,38.06%
ORD10778,21-01-2025,C1101,Customer 266,South,Tamil Nadu,Technology,Laptop,Laptop,8,18526.4,10281.46,8244.94,20,January,2025,44.50%
ORD10779,05-05-2025,C1245,Customer 262,North,Delhi,Office Supplies,Binder,Binder,5,16713.68,12583.85,4129.83,10,May,2025,24.71%
ORD10780,30-12-2025,C1232,Customer 298,West,Maharashtra,Furniture,Table,Table,8,47664.95,42273.77,5391.18,20,December,2025,11.31%
ORD10781,31-12-2025,C1015,Customer 152,East,Odisha,Furniture,Chair,Chair,6,24509.91,14404.89,10105.02,0,December,2025,41.23%
ORD10782,22-05-2025,C1068,Customer 55,North,Punjab,Furniture,Table,Table,5,990.25,781.21,209.04,0,May,2025,21.11%
ORD10783,18-07-2025,C1203,Customer 228,East,Odisha,Technology,Keyboard,Keyboard,5,28165.56,15950.83,12214.73,15,July,2025,43.37%
ORD10784,16-06-2025,C1233,Customer 135,East,West Bengal,Furniture,Chair,Chair,2,46608.97,37832.65,8776.32,0,June,2025,18.83%
ORD10785,28-01-2025,C1109,Customer 122,South,Tamil Nadu,Technology,Laptop,Laptop,6,31977.01,20403.01,11574,5,January,2025,36.19%
ORD10786,07-02-2025,C1282,Customer 219,East,Odisha,Technology,Keyboard,Keyboard,7,43100.55,22005.8,21094.75,10,February,2025,48.94%
ORD10787,27-11-2025,C1093,Customer 101,West,Gujarat,Technology,Laptop,Laptop,6,12261.13,8044.51,4216.62,10,November,2025,34.39%
ORD10788,04-01-2025,C1214,Customer 133,North,Punjab,Furniture,Chair,Chair,7,13898.79,8146.18,5752.61,0,January,2025,41.39%
ORD10789,20-03-2025,C1085,Customer 280,East,West Bengal,Office Supplies,Binder,Binder,2,28604.36,18197.69,10406.67,5,March,2025,36.38%
ORD10790,29-07-2025,C1179,Customer 294,South,Kerala,Furniture,Table,Table,10,8497.76,5638.4,2859.36,0,July,2025,33.65%
ORD10791,05-06-2025,C1062,Customer 20,South,Kerala,Technology,Laptop,Laptop,5,25030.43,16485.18,8545.25,5,June,2025,34.14%
ORD10792,10-10-2025,C1214,Customer 172,North,Punjab,Office Supplies,Binder,Binder,6,25422.16,18104.69,7317.47,10,October,2025,28.78%
ORD10793,09-08-2025,C1109,Customer 225,East,West Bengal,Technology,Keyboard,Keyboard,2,38745.49,28905.04,9840.45,20,August,2025,25.40%
ORD10794,29-08-2025,C1224,Customer 184,South,Kerala,Furniture,Table,Table,3,8787.57,5350.81,3436.76,10,August,2025,39.11%
ORD10795,04-05-2025,C1101,Customer 113,South,Kerala,Furniture,Table,Table,3,3479.53,2916.99,562.54,20,May,2025,16.17%
ORD10796,12-02-2025,C1018,Customer 47,South,Kerala,Furniture,Chair,Chair,2,42311.89,21411.38,20900.51,10,February,2025,49.40%
ORD10797,25-07-2025,C1093,Customer 100,West,Maharashtra,Office Supplies,Binder,Binder,1,18277.2,10762.48,7514.72,5,July,2025,41.12%
ORD10798,23-01-2025,C1252,Customer 185,North,Delhi,Furniture,Chair,Chair,1,16555.43,9227.33,7328.1,20,January,2025,44.26%
ORD10799,10-06-2025,C1131,Customer 135,West,Gujarat,Office Supplies,Binder,Binder,3,40566.67,35553.26,5013.41,15,June,2025,12.36%
ORD10800,26-07-2025,C1093,Customer 209,East,Odisha,Technology,Laptop,Laptop,8,32889.03,17218.12,15670.91,5,July,2025,47.65%
ORD10801,20-12-2025,C1211,Customer 92,East,Odisha,Furniture,Table,Table,6,8085.09,4989.01,3096.08,0,December,2025,38.29%
ORD10802,10-10-2025,C1124,Customer 219,South,Kerala,Office Supplies,Pen,Pen,5,42869.11,37307.54,5561.57,0,October,2025,12.97%
ORD10803,02-09-2025,C1072,Customer 109,South,Kerala,Technology,Mouse,Mouse,1,9085.44,8071.43,1014.01,20,September,2025,11.16%
ORD10804,21-07-2025,C1162,Customer 69,East,West Bengal,Technology,Laptop,Laptop,8,45687.74,38742.47,6945.27,15,July,2025,15.20%
ORD10805,14-07-2025,C1042,Customer 281,West,Gujarat,Office Supplies,Binder,Binder,2,31457.05,25517.64,5939.41,10,July,2025,18.88%
ORD10806,26-04-2025,C1257,Customer 259,West,Maharashtra,Office Supplies,Binder,Binder,4,35127.46,25350.1,9777.36,10,April,2025,27.83%
ORD10807,27-03-2025,C1212,Customer 182,North,Punjab,Technology,Mouse,Mouse,3,13108.14,11339.4,1768.74,0,March,2025,13.49%
ORD10808,04-11-2025,C1131,Customer 105,East,West Bengal,Office Supplies,Binder,Binder,2,32776.94,22994.99,9781.95,20,November,2025,29.84%
ORD10809,02-11-2025,C1140,Customer 121,West,Gujarat,Furniture,Table,Table,1,25115.01,15651.08,9463.93,20,November,2025,37.68%
ORD10810,08-02-2025,C1203,Customer 198,North,Punjab,Furniture,Chair,Chair,9,38221.44,29353.39,8868.05,5,February,2025,23.20%
ORD10811,05-07-2025,C1230,Customer 114,North,Punjab,Technology,Laptop,Laptop,4,16723.13,13751.15,2971.98,0,July,2025,17.77%
ORD10812,07-02-2025,C1275,Customer 50,North,Delhi,Furniture,Table,Table,1,5044.21,3021.35,2022.86,20,February,2025,40.10%
ORD10813,14-10-2025,C1012,Customer 130,West,Gujarat,Furniture,Table,Table,10,47675.46,26199.11,21476.35,15,October,2025,45.05%
ORD10814,06-03-2025,C1198,Customer 108,West,Maharashtra,Office Supplies,Paper,Paper,10,42908.59,37387.24,5521.35,0,March,2025,12.87%
ORD10815,22-10-2025,C1099,Customer 233,East,Odisha,Technology,Laptop,Laptop,9,23485.19,16492.68,6992.51,20,October,2025,29.77%
ORD10816,21-11-2025,C1177,Customer 244,West,Maharashtra,Office Supplies,Pen,Pen,3,29239.29,23981.58,5257.71,15,November,2025,17.98%
ORD10817,22-06-2025,C1134,Customer 213,West,Maharashtra,Technology,Laptop,Laptop,9,29029.49,23560.71,5468.78,20,June,2025,18.84%
ORD10818,11-03-2025,C1295,Customer 31,North,Punjab,Technology,Mouse,Mouse,7,20961.95,15506.72,5455.23,5,March,2025,26.02%
ORD10819,10-06-2025,C1097,Customer 36,North,Punjab,Furniture,Table,Table,5,13237.62,11872.16,1365.46,20,June,2025,10.31%
ORD10820,20-08-2025,C1028,Customer 57,South,Tamil Nadu,Technology,Mouse,Mouse,6,35684.12,18461.84,17222.28,15,August,2025,48.26%
ORD10821,07-09-2025,C1256,Customer 118,East,Odisha,Office Supplies,Paper,Paper,5,38313.86,31825.14,6488.72,10,September,2025,16.94%
ORD10822,02-11-2025,C1090,Customer 203,West,Maharashtra,Furniture,Table,Table,5,17336.55,9882.69,7453.86,5,November,2025,43.00%
ORD10823,28-05-2025,C1233,Customer 274,South,Tamil Nadu,Office Supplies,Binder,Binder,6,45628.35,25059.22,20569.13,5,May,2025,45.08%
ORD10824,24-09-2025,C1107,Customer 210,South,Kerala,Technology,Mouse,Mouse,3,39845.57,31286.78,8558.79,5,September,2025,21.48%
ORD10825,19-04-2025,C1270,Customer 185,South,Kerala,Office Supplies,Paper,Paper,9,32918.68,18983.76,13934.92,0,April,2025,42.33%
ORD10826,11-02-2025,C1290,Customer 210,North,Delhi,Office Supplies,Paper,Paper,2,23147.13,19224.16,3922.97,10,February,2025,16.95%
ORD10827,27-01-2025,C1006,Customer 70,South,Kerala,Office Supplies,Pen,Pen,7,5381.38,3586.68,1794.7,10,January,2025,33.35%
ORD10828,15-06-2025,C1178,Customer 286,East,Odisha,Furniture,Chair,Chair,9,783.83,661.37,122.46,5,June,2025,15.62%
ORD10829,27-10-2025,C1094,Customer 201,South,Kerala,Technology,Keyboard,Keyboard,4,40329.47,26095.18,14234.29,15,October,2025,35.30%
ORD10830,17-08-2025,C1031,Customer 87,West,Gujarat,Furniture,Table,Table,8,46664.91,23876.19,22788.72,20,August,2025,48.83%
ORD10831,26-09-2025,C1094,Customer 50,West,Gujarat,Office Supplies,Binder,Binder,7,33380.03,26823.27,6556.76,10,September,2025,19.64%
ORD10832,02-07-2025,C1145,Customer 96,North,Punjab,Furniture,Chair,Chair,6,32984.35,23508.48,9475.87,10,July,2025,28.73%
ORD10833,09-09-2025,C1170,Customer 224,North,Delhi,Furniture,Table,Table,7,10877.18,8978.94,1898.24,20,September,2025,17.45%
ORD10834,21-04-2025,C1244,Customer 14,West,Gujarat,Furniture,Table,Table,2,28150.82,20354.55,7796.27,20,April,2025,27.69%
ORD10835,16-08-2025,C1230,Customer 184,North,Delhi,Office Supplies,Pen,Pen,5,31295.27,19294.78,12000.49,20,August,2025,38.35%
ORD10836,19-06-2025,C1033,Customer 281,North,Delhi,Furniture,Table,Table,2,22121.21,18623.07,3498.14,15,June,2025,15.81%
ORD10837,03-05-2025,C1168,Customer 226,South,Tamil Nadu,Technology,Laptop,Laptop,4,7540.96,6602.45,938.51,5,May,2025,12.45%
ORD10838,03-12-2025,C1248,Customer 185,West,Gujarat,Office Supplies,Paper,Paper,9,5716.15,3364.04,2352.11,15,December,2025,41.15%
ORD10839,18-03-2025,C1168,Customer 162,South,Kerala,Furniture,Chair,Chair,6,3607.42,2471.49,1135.93,20,March,2025,31.49%
ORD10840,17-02-2025,C1067,Customer 274,South,Kerala,Technology,Laptop,Laptop,4,45268.06,27077.35,18190.71,15,February,2025,40.18%
ORD10841,15-04-2025,C1005,Customer 262,East,West Bengal,Office Supplies,Pen,Pen,3,5830.14,3758.62,2071.52,5,April,2025,35.53%
ORD10842,10-11-2025,C1231,Customer 38,West,Maharashtra,Technology,Laptop,Laptop,3,1774.62,1433.39,341.23,15,November,2025,19.23%
ORD10843,25-09-2025,C1072,Customer 147,East,West Bengal,Technology,Mouse,Mouse,4,35184.22,24086.25,11097.97,0,September,2025,31.54%
ORD10844,28-06-2025,C1291,Customer 18,North,Delhi,Office Supplies,Paper,Paper,8,38320.79,22635.91,15684.88,5,June,2025,40.93%
ORD10845,05-04-2025,C1155,Customer 58,East,West Bengal,Office Supplies,Paper,Paper,3,24361.06,21900.35,2460.71,5,April,2025,10.10%
ORD10846,19-06-2025,C1031,Customer 160,North,Delhi,Office Supplies,Pen,Pen,2,46685.19,24585.03,22100.16,0,June,2025,47.34%
ORD10847,14-11-2025,C1186,Customer 259,North,Punjab,Furniture,Chair,Chair,4,49000.53,27305.42,21695.11,15,November,2025,44.28%
ORD10848,11-03-2025,C1208,Customer 212,South,Tamil Nadu,Office Supplies,Paper,Paper,6,16620.82,9043.25,7577.57,20,March,2025,45.59%
ORD10849,24-07-2025,C1060,Customer 109,North,Delhi,Technology,Laptop,Laptop,7,49908.07,34207.55,15700.52,10,July,2025,31.46%
ORD10850,24-02-2025,C1112,Customer 85,West,Maharashtra,Office Supplies,Pen,Pen,3,32091.43,16987.17,15104.26,10,February,2025,47.07%
ORD10851,02-09-2025,C1279,Customer 81,West,Gujarat,Office Supplies,Paper,Paper,4,3226.28,1749.1,1477.18,20,September,2025,45.79%
ORD10852,31-03-2025,C1080,Customer 255,East,West Bengal,Furniture,Table,Table,6,31485.28,18751.62,12733.66,10,March,2025,40.44%
ORD10853,05-05-2025,C1065,Customer 9,North,Delhi,Office Supplies,Pen,Pen,8,47841.09,41817.75,6023.34,0,May,2025,12.59%
ORD10854,02-11-2025,C1082,Customer 215,South,Karnataka,Office Supplies,Pen,Pen,8,10190.17,8141.4,2048.77,10,November,2025,20.11%
ORD10855,18-10-2025,C1075,Customer 130,North,Punjab,Technology,Mouse,Mouse,5,35715.44,18329.54,17385.9,0,October,2025,48.68%
ORD10856,21-11-2025,C1276,Customer 276,South,Tamil Nadu,Technology,Laptop,Laptop,6,33157.85,17237.27,15920.58,0,November,2025,48.01%
ORD10857,26-04-2025,C1288,Customer 17,East,West Bengal,Office Supplies,Pen,Pen,2,16217.51,14021.04,2196.47,5,April,2025,13.54%
ORD10858,20-12-2025,C1274,Customer 86,West,Maharashtra,Office Supplies,Pen,Pen,2,24072.86,17759.71,6313.15,15,December,2025,26.23%
ORD10859,22-02-2025,C1283,Customer 286,South,Kerala,Furniture,Chair,Chair,10,12801.98,9238.65,3563.33,20,February,2025,27.83%
ORD10860,30-06-2025,C1271,Customer 58,North,Delhi,Office Supplies,Binder,Binder,4,606.81,358.02,248.79,10,June,2025,41.00%
ORD10861,15-06-2025,C1246,Customer 295,North,Delhi,Furniture,Table,Table,3,38967.26,21705.48,17261.78,0,June,2025,44.30%
ORD10862,11-07-2025,C1223,Customer 279,West,Maharashtra,Technology,Laptop,Laptop,3,47376.64,32623.86,14752.78,5,July,2025,31.14%
ORD10863,05-09-2025,C1050,Customer 268,South,Kerala,Technology,Mouse,Mouse,4,21605.43,11845.75,9759.68,5,September,2025,45.17%
ORD10864,08-05-2025,C1263,Customer 134,West,Gujarat,Furniture,Table,Table,2,44526.23,31782.64,12743.59,0,May,2025,28.62%
ORD10865,23-06-2025,C1248,Customer 205,East,Odisha,Furniture,Table,Table,4,25643.19,22773.71,2869.48,10,June,2025,11.19%
ORD10866,18-04-2025,C1049,Customer 215,East,West Bengal,Furniture,Table,Table,2,27948.37,18316.88,9631.49,10,April,2025,34.46%
ORD10867,12-09-2025,C1003,Customer 211,North,Delhi,Technology,Laptop,Laptop,7,33526.04,23552.57,9973.47,5,September,2025,29.75%
ORD10868,21-07-2025,C1187,Customer 28,West,Maharashtra,Office Supplies,Binder,Binder,7,14745.9,9401.61,5344.29,15,July,2025,36.24%
ORD10869,28-03-2025,C1182,Customer 134,North,Punjab,Furniture,Chair,Chair,9,33596.93,19903.78,13693.15,5,March,2025,40.76%
ORD10870,01-03-2025,C1299,Customer 275,North,Delhi,Office Supplies,Paper,Paper,5,18814.22,10623.52,8190.7,5,March,2025,43.53%
ORD10871,31-10-2025,C1171,Customer 214,North,Delhi,Furniture,Chair,Chair,1,34929.54,26501.42,8428.12,15,October,2025,24.13%
ORD10872,19-09-2025,C1238,Customer 145,North,Delhi,Office Supplies,Pen,Pen,6,1183.59,613.83,569.76,0,September,2025,48.14%
ORD10873,17-06-2025,C1275,Customer 62,South,Kerala,Technology,Mouse,Mouse,8,19598.17,17005.17,2593,5,June,2025,13.23%
ORD10874,19-04-2025,C1248,Customer 104,South,Karnataka,Technology,Mouse,Mouse,4,882.5,654.37,228.13,0,April,2025,25.85%
ORD10875,29-11-2025,C1221,Customer 81,East,West Bengal,Office Supplies,Pen,Pen,3,7692.4,5866.91,1825.49,5,November,2025,23.73%
ORD10876,29-07-2025,C1231,Customer 64,West,Maharashtra,Furniture,Table,Table,10,18735.34,15136.96,3598.38,0,July,2025,19.21%
ORD10877,11-03-2025,C1024,Customer 190,West,Gujarat,Office Supplies,Binder,Binder,9,34656.9,18949.26,15707.64,0,March,2025,45.32%
ORD10878,20-06-2025,C1096,Customer 231,East,Odisha,Technology,Laptop,Laptop,1,31878.77,19625.84,12252.93,5,June,2025,38.44%
ORD10879,05-03-2025,C1069,Customer 41,West,Gujarat,Technology,Mouse,Mouse,7,28749.65,18906.76,9842.89,20,March,2025,34.24%
ORD10880,06-08-2025,C1068,Customer 92,East,West Bengal,Office Supplies,Paper,Paper,4,47995.02,29897.28,18097.74,15,August,2025,37.71%
ORD10881,21-12-2025,C1057,Customer 173,North,Delhi,Technology,Mouse,Mouse,7,28733.64,15559.29,13174.35,15,December,2025,45.85%
ORD10882,14-06-2025,C1153,Customer 228,South,Kerala,Furniture,Table,Table,3,3948.09,3063.96,884.13,15,June,2025,22.39%
ORD10883,05-11-2025,C1240,Customer 287,West,Gujarat,Technology,Laptop,Laptop,8,45974.37,41335.76,4638.61,20,November,2025,10.09%
ORD10884,23-06-2025,C1300,Customer 151,South,Kerala,Technology,Keyboard,Keyboard,2,31960.17,24538.57,7421.6,5,June,2025,23.22%
ORD10885,11-12-2025,C1244,Customer 106,North,Delhi,Office Supplies,Binder,Binder,8,30515.4,16357.35,14158.05,15,December,2025,46.40%
ORD10886,14-04-2025,C1270,Customer 221,South,Tamil Nadu,Furniture,Chair,Chair,10,42688.84,37620.16,5068.68,15,April,2025,11.87%
ORD10887,22-06-2025,C1218,Customer 173,West,Gujarat,Technology,Keyboard,Keyboard,6,41629.88,25955.42,15674.46,5,June,2025,37.65%
ORD10888,30-07-2025,C1193,Customer 254,West,Gujarat,Furniture,Chair,Chair,3,47187.85,31478.86,15708.99,10,July,2025,33.29%
ORD10889,25-03-2025,C1205,Customer 289,North,Delhi,Office Supplies,Paper,Paper,9,7356.26,6544.86,811.4,15,March,2025,11.03%
ORD10890,15-02-2025,C1022,Customer 229,West,Maharashtra,Furniture,Chair,Chair,8,49606.98,34738.57,14868.41,20,February,2025,29.97%
ORD10891,15-03-2025,C1212,Customer 62,West,Gujarat,Technology,Mouse,Mouse,3,38204.27,31863.03,6341.24,20,March,2025,16.60%
ORD10892,17-06-2025,C1226,Customer 35,South,Tamil Nadu,Office Supplies,Paper,Paper,4,3949.79,2345.13,1604.66,10,June,2025,40.63%
ORD10893,08-01-2025,C1028,Customer 145,South,Karnataka,Furniture,Chair,Chair,4,10489.54,6444.89,4044.65,5,January,2025,38.56%
ORD10894,17-07-2025,C1058,Customer 193,North,Delhi,Technology,Laptop,Laptop,3,29693.2,16434.58,13258.62,15,July,2025,44.65%
ORD10895,25-12-2025,C1114,Customer 146,East,West Bengal,Technology,Laptop,Laptop,10,47171.95,29859.25,17312.7,15,December,2025,36.70%
ORD10896,10-11-2025,C1250,Customer 276,South,Kerala,Office Supplies,Pen,Pen,3,18419.77,11049.27,7370.5,20,November,2025,40.01%
ORD10897,05-12-2025,C1175,Customer 118,West,Gujarat,Furniture,Table,Table,4,29982.49,22467.23,7515.26,0,December,2025,25.07%
ORD10898,29-01-2025,C1144,Customer 296,North,Punjab,Technology,Mouse,Mouse,9,34493.14,23543.83,10949.31,10,January,2025,31.74%
ORD10899,07-12-2025,C1101,Customer 235,West,Gujarat,Technology,Mouse,Mouse,7,48650.82,26342.18,22308.64,10,December,2025,45.85%
ORD10900,29-03-2025,C1264,Customer 256,North,Punjab,Office Supplies,Pen,Pen,9,978.12,874.88,103.24,15,March,2025,10.55%
ORD10901,15-06-2025,C1256,Customer 88,South,Karnataka,Furniture,Chair,Chair,3,2560.04,2249.8,310.24,10,June,2025,12.12%
ORD10902,21-06-2025,C1277,Customer 62,East,Odisha,Office Supplies,Pen,Pen,5,32805.18,16776.16,16029.02,5,June,2025,48.86%
ORD10903,28-09-2025,C1252,Customer 115,South,Kerala,Furniture,Chair,Chair,3,12472,9216.37,3255.63,10,September,2025,26.10%
ORD10904,29-11-2025,C1057,Customer 52,North,Delhi,Furniture,Chair,Chair,2,15327.67,8293.26,7034.41,15,November,2025,45.89%
ORD10905,27-06-2025,C1002,Customer 212,West,Maharashtra,Office Supplies,Binder,Binder,4,49618.41,44546.74,5071.67,15,June,2025,10.22%
ORD10906,28-08-2025,C1144,Customer 140,North,Punjab,Technology,Keyboard,Keyboard,4,47834.56,26034.18,21800.38,10,August,2025,45.57%
ORD10907,17-07-2025,C1255,Customer 295,West,Maharashtra,Technology,Mouse,Mouse,7,43416.13,36639.96,6776.17,15,July,2025,15.61%
ORD10908,29-01-2025,C1008,Customer 162,North,Punjab,Furniture,Chair,Chair,3,17636.74,13718.3,3918.44,0,January,2025,22.22%
ORD10909,06-11-2025,C1230,Customer 158,West,Maharashtra,Furniture,Table,Table,3,42607.24,29743.85,12863.39,10,November,2025,30.19%
ORD10910,07-07-2025,C1030,Customer 106,West,Maharashtra,Technology,Laptop,Laptop,5,23054.44,14537.91,8516.53,0,July,2025,36.94%
ORD10911,22-07-2025,C1139,Customer 275,West,Maharashtra,Office Supplies,Pen,Pen,6,20331.79,14826.38,5505.41,0,July,2025,27.08%
ORD10912,15-11-2025,C1242,Customer 68,South,Karnataka,Furniture,Chair,Chair,1,5601.92,3056.6,2545.32,0,November,2025,45.44%
ORD10913,20-06-2025,C1156,Customer 58,South,Karnataka,Furniture,Table,Table,2,15907.69,9063.13,6844.56,15,June,2025,43.03%
ORD10914,26-08-2025,C1214,Customer 163,South,Kerala,Office Supplies,Paper,Paper,6,46555.94,27879.75,18676.19,10,August,2025,40.12%
ORD10915,09-04-2025,C1021,Customer 57,North,Delhi,Furniture,Table,Table,2,47955.88,31941.38,16014.5,0,April,2025,33.39%
ORD10916,03-02-2025,C1204,Customer 279,West,Gujarat,Office Supplies,Paper,Paper,2,47564.62,31094.99,16469.63,0,February,2025,34.63%
ORD10917,30-11-2025,C1240,Customer 17,West,Gujarat,Office Supplies,Paper,Paper,8,41337.59,30579.02,10758.57,20,November,2025,26.03%
ORD10918,15-12-2025,C1208,Customer 4,East,Odisha,Office Supplies,Paper,Paper,9,39118.46,29851.48,9266.98,10,December,2025,23.69%
ORD10919,13-09-2025,C1209,Customer 260,South,Karnataka,Office Supplies,Binder,Binder,5,3830.35,2978.18,852.17,0,September,2025,22.25%
ORD10920,30-12-2025,C1058,Customer 117,West,Gujarat,Technology,Laptop,Laptop,5,23046.91,19187.61,3859.3,15,December,2025,16.75%
ORD10921,11-06-2025,C1074,Customer 78,East,West Bengal,Technology,Mouse,Mouse,7,3019.21,2482.85,536.36,10,June,2025,17.76%
ORD10922,15-06-2025,C1059,Customer 182,South,Kerala,Technology,Laptop,Laptop,7,4378.04,2287.22,2090.82,0,June,2025,47.76%
ORD10923,17-10-2025,C1069,Customer 214,West,Maharashtra,Furniture,Table,Table,6,26591.85,20974.64,5617.21,0,October,2025,21.12%
ORD10924,16-12-2025,C1169,Customer 144,North,Delhi,Furniture,Chair,Chair,6,42402.97,37615.9,4787.07,0,December,2025,11.29%
ORD10925,22-03-2025,C1240,Customer 189,West,Maharashtra,Office Supplies,Pen,Pen,6,43012.46,29392.2,13620.26,20,March,2025,31.67%
ORD10926,24-11-2025,C1268,Customer 104,North,Punjab,Technology,Laptop,Laptop,3,14361.47,11811.26,2550.21,10,November,2025,17.76%
ORD10927,13-08-2025,C1062,Customer 192,South,Karnataka,Furniture,Table,Table,1,35633.57,19137.21,16496.36,15,August,2025,46.29%
ORD10928,17-02-2025,C1152,Customer 157,South,Tamil Nadu,Office Supplies,Pen,Pen,2,47411.42,37963.35,9448.07,5,February,2025,19.93%
ORD10929,21-08-2025,C1258,Customer 234,North,Punjab,Office Supplies,Paper,Paper,4,39858.11,32475.5,7382.61,15,August,2025,18.52%
ORD10930,23-07-2025,C1062,Customer 207,East,West Bengal,Technology,Laptop,Laptop,1,31612.27,18283.08,13329.19,5,July,2025,42.16%
ORD10931,07-11-2025,C1281,Customer 159,South,Tamil Nadu,Furniture,Chair,Chair,5,17442.74,12862.32,4580.42,15,November,2025,26.26%
ORD10932,17-11-2025,C1088,Customer 134,East,West Bengal,Furniture,Chair,Chair,10,33089.5,17353.14,15736.36,5,November,2025,47.56%
ORD10933,03-05-2025,C1115,Customer 183,West,Gujarat,Technology,Mouse,Mouse,4,11136.29,6924.79,4211.5,15,May,2025,37.82%
ORD10934,19-02-2025,C1128,Customer 213,West,Gujarat,Office Supplies,Paper,Paper,9,26082.81,14415.26,11667.55,20,February,2025,44.73%
ORD10935,05-11-2025,C1265,Customer 108,South,Kerala,Furniture,Chair,Chair,10,12157.77,7104.64,5053.13,15,November,2025,41.56%
ORD10936,25-01-2025,C1261,Customer 21,West,Maharashtra,Office Supplies,Paper,Paper,2,37361.91,25430.34,11931.57,10,January,2025,31.94%
ORD10937,18-10-2025,C1170,Customer 126,North,Punjab,Furniture,Table,Table,7,14812.02,11340.26,3471.76,20,October,2025,23.44%
ORD10938,24-01-2025,C1279,Customer 205,East,Odisha,Technology,Mouse,Mouse,6,28625.79,21203.67,7422.12,20,January,2025,25.93%
ORD10939,02-08-2025,C1016,Customer 129,South,Karnataka,Technology,Mouse,Mouse,1,13709.37,10493.43,3215.94,5,August,2025,23.46%
ORD10940,10-02-2025,C1290,Customer 128,South,Kerala,Furniture,Chair,Chair,2,29444.31,25456.25,3988.06,15,February,2025,13.54%
ORD10941,09-12-2025,C1126,Customer 130,South,Karnataka,Office Supplies,Pen,Pen,1,31183.94,26812.81,4371.13,5,December,2025,14.02%
ORD10942,15-12-2025,C1252,Customer 274,South,Tamil Nadu,Office Supplies,Pen,Pen,9,37009.38,31736.6,5272.78,5,December,2025,14.25%
ORD10943,09-11-2025,C1029,Customer 257,North,Punjab,Office Supplies,Binder,Binder,7,23016.64,20330.95,2685.69,20,November,2025,11.67%
ORD10944,18-09-2025,C1044,Customer 80,South,Kerala,Technology,Mouse,Mouse,4,7897.32,6340.28,1557.04,10,September,2025,19.72%
